date,sku,location,quantity,unit_price,total_amount
2023-07-04,SKU-00112,Copiapó,1,560495.0,560495.0
2023-07-04,SKU-00112,Lima,1,560495.0,560495.0
2023-07-04,SKU-00118,Antofagasta,1,2336534.0,2336534.0
2023-07-04,SKU-00124,Antofagasta,1,2423386.0,2423386.0
2023-07-04,SKU-00124,Copiapó,1,2423386.0,2423386.0
2023-07-04,SKU-00146,Antofagasta,1,94463.0,94463.0
2023-07-04,SKU-00149,CD Santiago,1,238879.0,238879.0
2023-07-04,SKU-00155,Concepción,1,2141444.0,2141444.0
2023-07-04,SKU-00156,Copiapó,1,744553.0,744553.0
2023-07-04,SKU-00168,CD Santiago,1,427356.0,427356.0
2023-07-04,SKU-00168,Copiapó,1,427356.0,427356.0
2023-07-04,SKU-00168,Santiago,1,427356.0,427356.0
2023-07-04,SKU-00223,Antofagasta,1,1370782.0,1370782.0
2023-07-04,SKU-00223,Lima,1,1370782.0,1370782.0
2023-07-04,SKU-00241,Lima,1,115738.0,115738.0
2023-07-04,SKU-00263,Concepción,1,620875.0,620875.0
2023-07-04,SKU-00277,CD Santiago,1,130487.0,130487.0
2023-07-04,SKU-00291,Antofagasta,2,11911.0,23822.0
2023-07-04,SKU-00306,Copiapó,1,589464.0,589464.0
2023-07-04,SKU-00308,Antofagasta,1,1102712.0,1102712.0
2023-07-04,SKU-00331,Copiapó,1,533493.0,533493.0
2023-07-04,SKU-00340,Concepción,1,819075.0,819075.0
2023-07-04,SKU-00362,Antofagasta,1,5114682.0,5114682.0
2023-07-04,SKU-00362,Santiago,1,5114682.0,5114682.0
2023-07-04,SKU-00378,Santiago,1,219982.0,219982.0
2023-07-04,SKU-00402,CD Santiago,1,274621.0,274621.0
2023-07-04,SKU-00416,Santiago,1,280742.0,280742.0
2023-07-04,SKU-00423,Santiago,1,103519.0,103519.0
2023-07-04,SKU-00447,Concepción,1,1298235.0,1298235.0
2023-07-04,SKU-00451,CD Santiago,1,1021989.0,1021989.0
2023-07-04,SKU-00494,Concepción,1,1845909.0,1845909.0
2023-07-04,SKU-00494,Lima,1,1845909.0,1845909.0
2023-07-04,SKU-00516,Concepción,1,1436758.0,1436758.0
2023-07-04,SKU-00544,Lima,1,3312943.0,3312943.0
2023-07-04,SKU-00554,Antofagasta,1,430092.0,430092.0
2023-07-04,SKU-00558,Lima,1,33627.0,33627.0
2023-07-04,SKU-00578,Santiago,1,163022.0,163022.0
2023-07-04,SKU-00581,Copiapó,1,4934824.0,4934824.0
2023-07-04,SKU-00603,Lima,1,1357487.0,1357487.0
2023-07-04,SKU-00605,Santiago,1,43368.0,43368.0
2023-07-04,SKU-00611,Lima,1,2942454.0,2942454.0
2023-07-04,SKU-00617,Antofagasta,1,1067996.0,1067996.0
2023-07-04,SKU-00618,Lima,1,122442.0,122442.0
2023-07-04,SKU-00622,Concepción,1,4379433.0,4379433.0
2023-07-04,SKU-00626,Copiapó,1,132265.0,132265.0
2023-07-04,SKU-00641,Antofagasta,1,254762.0,254762.0
2023-07-04,SKU-00641,Santiago,1,254762.0,254762.0
2023-07-04,SKU-00664,Antofagasta,1,318943.0,318943.0
2023-07-04,SKU-00670,Concepción,1,2884135.0,2884135.0
2023-07-04,SKU-00699,CD Santiago,1,157382.0,157382.0
2023-07-04,SKU-00733,CD Santiago,1,1320378.0,1320378.0
2023-07-04,SKU-00733,Copiapó,1,1320378.0,1320378.0
2023-07-04,SKU-00749,Copiapó,1,290923.0,290923.0
2023-07-04,SKU-00759,Lima,1,203694.0,203694.0
2023-07-04,SKU-00761,Antofagasta,1,3075205.0,3075205.0
2023-07-04,SKU-00762,CD Santiago,1,2852525.0,2852525.0
2023-07-04,SKU-00764,Copiapó,1,3754478.0,3754478.0
2023-07-04,SKU-00777,Santiago,1,2283587.0,2283587.0
2023-07-04,SKU-00784,Copiapó,1,705973.0,705973.0
2023-07-05,SKU-00007,Concepción,1,580334.0,580334.0
2023-07-05,SKU-00007,Lima,1,580334.0,580334.0
2023-07-05,SKU-00015,Copiapó,1,2132041.0,2132041.0
2023-07-05,SKU-00062,Santiago,1,18217.0,18217.0
2023-07-05,SKU-00070,Santiago,1,2090684.0,2090684.0
2023-07-05,SKU-00097,Santiago,1,1561766.0,1561766.0
2023-07-05,SKU-00099,Concepción,1,2117240.0,2117240.0
2023-07-05,SKU-00099,Lima,1,2117240.0,2117240.0
2023-07-05,SKU-00106,Antofagasta,1,27610.0,27610.0
2023-07-05,SKU-00118,Copiapó,1,2336534.0,2336534.0
2023-07-05,SKU-00118,Santiago,1,2336534.0,2336534.0
2023-07-05,SKU-00122,Antofagasta,1,1460779.0,1460779.0
2023-07-05,SKU-00122,CD Santiago,1,1460779.0,1460779.0
2023-07-05,SKU-00122,Santiago,1,1460779.0,1460779.0
2023-07-05,SKU-00123,Copiapó,1,1080298.0,1080298.0
2023-07-05,SKU-00140,Santiago,1,1028551.0,1028551.0
2023-07-05,SKU-00147,Concepción,1,830428.0,830428.0
2023-07-05,SKU-00152,CD Santiago,1,906099.0,906099.0
2023-07-05,SKU-00156,Lima,1,744553.0,744553.0
2023-07-05,SKU-00168,CD Santiago,1,427356.0,427356.0
2023-07-05,SKU-00190,CD Santiago,1,1702277.0,1702277.0
2023-07-05,SKU-00214,CD Santiago,1,1913059.0,1913059.0
2023-07-05,SKU-00214,Concepción,1,1913059.0,1913059.0
2023-07-05,SKU-00223,Lima,1,1370782.0,1370782.0
2023-07-05,SKU-00223,Santiago,1,1370782.0,1370782.0
2023-07-05,SKU-00291,Lima,1,11911.0,11911.0
2023-07-05,SKU-00304,CD Santiago,1,438643.0,438643.0
2023-07-05,SKU-00311,Lima,1,33481.0,33481.0
2023-07-05,SKU-00391,Copiapó,1,698403.0,698403.0
2023-07-05,SKU-00402,Antofagasta,1,274621.0,274621.0
2023-07-05,SKU-00402,Santiago,1,274621.0,274621.0
2023-07-05,SKU-00416,Santiago,1,280742.0,280742.0
2023-07-05,SKU-00418,Santiago,1,366751.0,366751.0
2023-07-05,SKU-00423,Antofagasta,1,103519.0,103519.0
2023-07-05,SKU-00441,CD Santiago,1,612762.0,612762.0
2023-07-05,SKU-00455,Copiapó,1,519346.0,519346.0
2023-07-05,SKU-00480,Lima,1,5381358.0,5381358.0
2023-07-05,SKU-00487,Concepción,1,25558.0,25558.0
2023-07-05,SKU-00487,Copiapó,1,25558.0,25558.0
2023-07-05,SKU-00489,Concepción,1,3638748.0,3638748.0
2023-07-05,SKU-00498,CD Santiago,1,57412.0,57412.0
2023-07-05,SKU-00506,CD Santiago,1,1861157.0,1861157.0
2023-07-05,SKU-00509,Antofagasta,1,1479767.0,1479767.0
2023-07-05,SKU-00554,Santiago,1,430092.0,430092.0
2023-07-05,SKU-00579,Lima,1,1320690.0,1320690.0
2023-07-05,SKU-00583,CD Santiago,1,967804.0,967804.0
2023-07-05,SKU-00587,Antofagasta,1,4774760.0,4774760.0
2023-07-05,SKU-00587,Lima,1,4774760.0,4774760.0
2023-07-05,SKU-00588,Concepción,1,2332520.0,2332520.0
2023-07-05,SKU-00595,Copiapó,1,8480.0,8480.0
2023-07-05,SKU-00659,Santiago,1,2551032.0,2551032.0
2023-07-05,SKU-00667,Lima,1,2482381.0,2482381.0
2023-07-05,SKU-00704,Antofagasta,1,19093.0,19093.0
2023-07-05,SKU-00713,CD Santiago,1,4059808.0,4059808.0
2023-07-05,SKU-00745,CD Santiago,1,184368.0,184368.0
2023-07-05,SKU-00748,Concepción,1,2195577.0,2195577.0
2023-07-05,SKU-00765,Lima,3,913836.0,2741508.0
2023-07-05,SKU-00769,Concepción,1,1605770.0,1605770.0
2023-07-05,SKU-00777,Copiapó,1,2283587.0,2283587.0
2023-07-05,SKU-00783,Copiapó,1,4035137.0,4035137.0
2023-07-05,SKU-00783,Santiago,1,4035137.0,4035137.0
2023-07-05,SKU-00784,Antofagasta,1,705973.0,705973.0
2023-07-06,SKU-00002,Santiago,1,718789.0,718789.0
2023-07-06,SKU-00014,Santiago,1,153590.0,153590.0
2023-07-06,SKU-00015,Santiago,1,2132041.0,2132041.0
2023-07-06,SKU-00031,CD Santiago,1,4798389.0,4798389.0
2023-07-06,SKU-00052,Copiapó,1,240377.0,240377.0
2023-07-06,SKU-00056,Lima,1,2663542.0,2663542.0
2023-07-06,SKU-00070,Santiago,1,2090684.0,2090684.0
2023-07-06,SKU-00077,Copiapó,1,552957.0,552957.0
2023-07-06,SKU-00099,CD Santiago,1,2117240.0,2117240.0
2023-07-06,SKU-00122,CD Santiago,1,1460779.0,1460779.0
2023-07-06,SKU-00126,CD Santiago,1,157997.0,157997.0
2023-07-06,SKU-00156,Copiapó,1,744553.0,744553.0
2023-07-06,SKU-00156,Santiago,1,744553.0,744553.0
2023-07-06,SKU-00159,Santiago,1,18683.0,18683.0
2023-07-06,SKU-00170,Antofagasta,1,419156.0,419156.0
2023-07-06,SKU-00214,CD Santiago,2,1913059.0,3826118.0
2023-07-06,SKU-00222,Lima,1,522437.0,522437.0
2023-07-06,SKU-00241,CD Santiago,2,115738.0,231476.0
2023-07-06,SKU-00263,Concepción,1,620875.0,620875.0
2023-07-06,SKU-00271,Concepción,1,310412.0,310412.0
2023-07-06,SKU-00284,Concepción,1,3724331.0,3724331.0
2023-07-06,SKU-00291,Antofagasta,1,11911.0,11911.0
2023-07-06,SKU-00306,Santiago,1,589464.0,589464.0
2023-07-06,SKU-00349,Lima,1,2814793.0,2814793.0
2023-07-06,SKU-00352,Concepción,2,163668.0,327336.0
2023-07-06,SKU-00362,Concepción,1,5114682.0,5114682.0
2023-07-06,SKU-00374,Concepción,1,107573.0,107573.0
2023-07-06,SKU-00379,CD Santiago,1,2722244.0,2722244.0
2023-07-06,SKU-00382,Copiapó,1,139110.0,139110.0
2023-07-06,SKU-00394,Antofagasta,1,456423.0,456423.0
2023-07-06,SKU-00423,Antofagasta,1,103519.0,103519.0
2023-07-06,SKU-00423,CD Santiago,1,103519.0,103519.0
2023-07-06,SKU-00488,Copiapó,1,88752.0,88752.0
2023-07-06,SKU-00509,Lima,1,1479767.0,1479767.0
2023-07-06,SKU-00554,Santiago,1,430092.0,430092.0
2023-07-06,SKU-00564,Santiago,1,174223.0,174223.0
2023-07-06,SKU-00567,CD Santiago,1,368827.0,368827.0
2023-07-06,SKU-00587,Lima,1,4774760.0,4774760.0
2023-07-06,SKU-00604,Copiapó,1,2761868.0,2761868.0
2023-07-06,SKU-00614,Concepción,1,2617511.0,2617511.0
2023-07-06,SKU-00638,Antofagasta,1,5835747.0,5835747.0
2023-07-06,SKU-00639,Copiapó,1,702095.0,702095.0
2023-07-06,SKU-00651,Antofagasta,1,223516.0,223516.0
2023-07-06,SKU-00673,Santiago,1,2506332.0,2506332.0
2023-07-06,SKU-00713,CD Santiago,1,4059808.0,4059808.0
2023-07-06,SKU-00715,Santiago,1,564183.0,564183.0
2023-07-06,SKU-00716,Santiago,1,2503511.0,2503511.0
2023-07-06,SKU-00734,Copiapó,1,309890.0,309890.0
2023-07-06,SKU-00745,CD Santiago,1,184368.0,184368.0
2023-07-06,SKU-00749,Santiago,1,290923.0,290923.0
2023-07-06,SKU-00752,Santiago,1,3470299.0,3470299.0
2023-07-06,SKU-00776,CD Santiago,1,278651.0,278651.0
2023-07-06,SKU-00783,Santiago,1,4035137.0,4035137.0
2023-07-07,SKU-00015,Antofagasta,1,2132041.0,2132041.0
2023-07-07,SKU-00024,Santiago,1,2105239.0,2105239.0
2023-07-07,SKU-00048,Concepción,1,655124.0,655124.0
2023-07-07,SKU-00066,CD Santiago,1,5609964.0,5609964.0
2023-07-07,SKU-00072,Copiapó,1,370281.0,370281.0
2023-07-07,SKU-00124,Antofagasta,1,2423386.0,2423386.0
2023-07-07,SKU-00135,Concepción,1,3988682.0,3988682.0
2023-07-07,SKU-00141,Copiapó,2,230786.0,461572.0
2023-07-07,SKU-00168,Antofagasta,2,427356.0,854712.0
2023-07-07,SKU-00168,Santiago,1,427356.0,427356.0
2023-07-07,SKU-00193,Antofagasta,1,69714.0,69714.0
2023-07-07,SKU-00194,Concepción,1,1296595.0,1296595.0
2023-07-07,SKU-00198,Copiapó,1,765206.0,765206.0
2023-07-07,SKU-00211,Copiapó,1,99333.0,99333.0
2023-07-07,SKU-00214,Antofagasta,1,1913059.0,1913059.0
2023-07-07,SKU-00214,Concepción,1,1913059.0,1913059.0
2023-07-07,SKU-00214,Lima,1,1913059.0,1913059.0
2023-07-07,SKU-00214,Santiago,1,1913059.0,1913059.0
2023-07-07,SKU-00218,Copiapó,1,170981.0,170981.0
2023-07-07,SKU-00241,CD Santiago,1,115738.0,115738.0
2023-07-07,SKU-00241,Concepción,1,115738.0,115738.0
2023-07-07,SKU-00283,Copiapó,1,641497.0,641497.0
2023-07-07,SKU-00291,Lima,1,11911.0,11911.0
2023-07-07,SKU-00335,Santiago,1,4189622.0,4189622.0
2023-07-07,SKU-00362,Concepción,1,5114682.0,5114682.0
2023-07-07,SKU-00366,Antofagasta,1,1931867.0,1931867.0
2023-07-07,SKU-00392,Santiago,1,1390120.0,1390120.0
2023-07-07,SKU-00423,Santiago,1,103519.0,103519.0
2023-07-07,SKU-00456,CD Santiago,1,602060.0,602060.0
2023-07-07,SKU-00473,Antofagasta,1,375895.0,375895.0
2023-07-07,SKU-00493,Lima,1,117045.0,117045.0
2023-07-07,SKU-00509,Copiapó,1,1479767.0,1479767.0
2023-07-07,SKU-00509,Lima,1,1479767.0,1479767.0
2023-07-07,SKU-00540,Concepción,1,1483767.0,1483767.0
2023-07-07,SKU-00581,Santiago,1,4934824.0,4934824.0
2023-07-07,SKU-00590,CD Santiago,1,313626.0,313626.0
2023-07-07,SKU-00599,CD Santiago,1,301472.0,301472.0
2023-07-07,SKU-00603,Lima,1,1357487.0,1357487.0
2023-07-07,SKU-00617,Concepción,1,1067996.0,1067996.0
2023-07-07,SKU-00618,CD Santiago,1,122442.0,122442.0
2023-07-07,SKU-00641,Antofagasta,1,254762.0,254762.0
2023-07-07,SKU-00666,Copiapó,1,478756.0,478756.0
2023-07-07,SKU-00666,Lima,1,478756.0,478756.0
2023-07-07,SKU-00678,Copiapó,1,2508894.0,2508894.0
2023-07-07,SKU-00699,Lima,1,157382.0,157382.0
2023-07-07,SKU-00704,Antofagasta,1,19093.0,19093.0
2023-07-07,SKU-00733,CD Santiago,1,1320378.0,1320378.0
2023-07-07,SKU-00735,CD Santiago,1,1012458.0,1012458.0
2023-07-07,SKU-00795,Lima,1,107716.0,107716.0
2023-07-07,SKU-00798,CD Santiago,1,2426854.0,2426854.0
2023-07-10,SKU-00015,Lima,1,2132041.0,2132041.0
2023-07-10,SKU-00037,Antofagasta,1,2929514.0,2929514.0
2023-07-10,SKU-00053,Antofagasta,1,1654148.0,1654148.0
2023-07-10,SKU-00062,Santiago,1,18217.0,18217.0
2023-07-10,SKU-00072,Copiapó,1,370281.0,370281.0
2023-07-10,SKU-00072,Lima,1,370281.0,370281.0
2023-07-10,SKU-00082,Copiapó,1,240180.0,240180.0
2023-07-10,SKU-00096,Copiapó,1,162089.0,162089.0
2023-07-10,SKU-00099,Antofagasta,1,2117240.0,2117240.0
2023-07-10,SKU-00099,Concepción,1,2117240.0,2117240.0
2023-07-10,SKU-00099,Copiapó,2,2117240.0,4234480.0
2023-07-10,SKU-00110,CD Santiago,1,7455035.0,7455035.0
2023-07-10,SKU-00134,Antofagasta,1,73932.0,73932.0
2023-07-10,SKU-00135,Antofagasta,1,3988682.0,3988682.0
2023-07-10,SKU-00135,CD Santiago,1,3988682.0,3988682.0
2023-07-10,SKU-00168,CD Santiago,1,427356.0,427356.0
2023-07-10,SKU-00174,Lima,1,2342917.0,2342917.0
2023-07-10,SKU-00196,Copiapó,1,2585952.0,2585952.0
2023-07-10,SKU-00202,Copiapó,1,468124.0,468124.0
2023-07-10,SKU-00204,Concepción,1,3616050.0,3616050.0
2023-07-10,SKU-00211,Concepción,1,99333.0,99333.0
2023-07-10,SKU-00223,Antofagasta,1,1370782.0,1370782.0
2023-07-10,SKU-00263,CD Santiago,1,620875.0,620875.0
2023-07-10,SKU-00281,Santiago,1,82894.0,82894.0
2023-07-10,SKU-00291,Antofagasta,1,11911.0,11911.0
2023-07-10,SKU-00291,Santiago,1,11911.0,11911.0
2023-07-10,SKU-00321,Lima,1,707238.0,707238.0
2023-07-10,SKU-00354,CD Santiago,1,655213.0,655213.0
2023-07-10,SKU-00379,Copiapó,1,2722244.0,2722244.0
2023-07-10,SKU-00394,Copiapó,1,456423.0,456423.0
2023-07-10,SKU-00402,CD Santiago,1,274621.0,274621.0
2023-07-10,SKU-00412,Lima,1,464039.0,464039.0
2023-07-10,SKU-00416,Concepción,1,280742.0,280742.0
2023-07-10,SKU-00422,Concepción,1,4483027.0,4483027.0
2023-07-10,SKU-00423,Concepción,1,103519.0,103519.0
2023-07-10,SKU-00423,Santiago,1,103519.0,103519.0
2023-07-10,SKU-00455,Copiapó,1,519346.0,519346.0
2023-07-10,SKU-00456,Copiapó,1,602060.0,602060.0
2023-07-10,SKU-00460,Concepción,1,44690.0,44690.0
2023-07-10,SKU-00464,Concepción,1,945317.0,945317.0
2023-07-10,SKU-00496,CD Santiago,1,481703.0,481703.0
2023-07-10,SKU-00509,Lima,1,1479767.0,1479767.0
2023-07-10,SKU-00524,Lima,1,4697748.0,4697748.0
2023-07-10,SKU-00540,Concepción,1,1483767.0,1483767.0
2023-07-10,SKU-00580,Copiapó,1,1477258.0,1477258.0
2023-07-10,SKU-00587,Concepción,1,4774760.0,4774760.0
2023-07-10,SKU-00611,Lima,1,2942454.0,2942454.0
2023-07-10,SKU-00622,Concepción,1,4379433.0,4379433.0
2023-07-10,SKU-00651,Lima,1,223516.0,223516.0
2023-07-10,SKU-00651,Santiago,1,223516.0,223516.0
2023-07-10,SKU-00666,Lima,1,478756.0,478756.0
2023-07-10,SKU-00682,CD Santiago,1,124754.0,124754.0
2023-07-10,SKU-00702,Concepción,1,946760.0,946760.0
2023-07-10,SKU-00705,Concepción,1,161953.0,161953.0
2023-07-10,SKU-00745,Antofagasta,1,184368.0,184368.0
2023-07-10,SKU-00749,Copiapó,1,290923.0,290923.0
2023-07-10,SKU-00749,Santiago,1,290923.0,290923.0
2023-07-10,SKU-00765,Lima,1,913836.0,913836.0
2023-07-10,SKU-00775,Antofagasta,1,1523948.0,1523948.0
2023-07-10,SKU-00777,Antofagasta,1,2283587.0,2283587.0
2023-07-10,SKU-00782,Concepción,1,37959.0,37959.0
2023-07-10,SKU-00783,Copiapó,1,4035137.0,4035137.0
2023-07-10,SKU-00783,Lima,1,4035137.0,4035137.0
2023-07-10,SKU-00784,Antofagasta,1,705973.0,705973.0
2023-07-11,SKU-00015,Lima,1,2132041.0,2132041.0
2023-07-11,SKU-00020,Antofagasta,1,116661.0,116661.0
2023-07-11,SKU-00051,Lima,1,52592.0,52592.0
2023-07-11,SKU-00051,Santiago,1,52592.0,52592.0
2023-07-11,SKU-00066,Santiago,1,5609964.0,5609964.0
2023-07-11,SKU-00070,Santiago,1,2235271.0,2235271.0
2023-07-11,SKU-00072,Antofagasta,2,370281.0,740562.0
2023-07-11,SKU-00072,Santiago,1,370281.0,370281.0
2023-07-11,SKU-00079,Santiago,1,1929312.0,1929312.0
2023-07-11,SKU-00099,Santiago,1,2117240.0,2117240.0
2023-07-11,SKU-00106,Antofagasta,1,27610.0,27610.0
2023-07-11,SKU-00112,Lima,1,560495.0,560495.0
2023-07-11,SKU-00115,CD Santiago,1,96143.0,96143.0
2023-07-11,SKU-00118,Santiago,1,2336534.0,2336534.0
2023-07-11,SKU-00126,Lima,1,157997.0,157997.0
2023-07-11,SKU-00135,CD Santiago,1,3988682.0,3988682.0
2023-07-11,SKU-00135,Concepción,2,3804683.0,7609366.0
2023-07-11,SKU-00156,Lima,1,744553.0,744553.0
2023-07-11,SKU-00168,CD Santiago,1,427356.0,427356.0
2023-07-11,SKU-00168,Lima,1,427356.0,427356.0
2023-07-11,SKU-00170,Lima,1,419156.0,419156.0
2023-07-11,SKU-00184,CD Santiago,1,849970.0,849970.0
2023-07-11,SKU-00198,Concepción,1,765206.0,765206.0
2023-07-11,SKU-00204,Concepción,1,3616050.0,3616050.0
2023-07-11,SKU-00214,Antofagasta,2,1913059.0,3826118.0
2023-07-11,SKU-00214,CD Santiago,1,1913059.0,1913059.0
2023-07-11,SKU-00214,Lima,2,1913059.0,3826118.0
2023-07-11,SKU-00263,Copiapó,1,620875.0,620875.0
2023-07-11,SKU-00281,CD Santiago,1,88087.0,88087.0
2023-07-11,SKU-00284,Santiago,1,3724331.0,3724331.0
2023-07-11,SKU-00291,CD Santiago,1,11911.0,11911.0
2023-07-11,SKU-00291,Lima,1,11911.0,11911.0
2023-07-11,SKU-00362,Copiapó,1,5114682.0,5114682.0
2023-07-11,SKU-00380,Santiago,1,290533.0,290533.0
2023-07-11,SKU-00401,Lima,1,545008.0,545008.0
2023-07-11,SKU-00412,Santiago,1,464039.0,464039.0
2023-07-11,SKU-00416,Antofagasta,1,280742.0,280742.0
2023-07-11,SKU-00423,Concepción,1,103519.0,103519.0
2023-07-11,SKU-00423,Santiago,1,103519.0,103519.0
2023-07-11,SKU-00425,Copiapó,1,5051370.0,5051370.0
2023-07-11,SKU-00456,Santiago,1,602060.0,602060.0
2023-07-11,SKU-00480,Copiapó,1,5381358.0,5381358.0
2023-07-11,SKU-00487,Concepción,1,25558.0,25558.0
2023-07-11,SKU-00487,Lima,1,25558.0,25558.0
2023-07-11,SKU-00497,CD Santiago,1,595134.0,595134.0
2023-07-11,SKU-00498,CD Santiago,1,57412.0,57412.0
2023-07-11,SKU-00509,Santiago,1,1479767.0,1479767.0
2023-07-11,SKU-00514,CD Santiago,1,591869.0,591869.0
2023-07-11,SKU-00540,Concepción,1,1483767.0,1483767.0
2023-07-11,SKU-00554,Lima,1,430092.0,430092.0
2023-07-11,SKU-00558,Antofagasta,1,33627.0,33627.0
2023-07-11,SKU-00579,CD Santiago,1,1320690.0,1320690.0
2023-07-11,SKU-00587,Antofagasta,1,4774760.0,4774760.0
2023-07-11,SKU-00590,Antofagasta,1,313626.0,313626.0
2023-07-11,SKU-00605,Santiago,1,43368.0,43368.0
2023-07-11,SKU-00607,Lima,1,586999.0,586999.0
2023-07-11,SKU-00622,Concepción,1,4379433.0,4379433.0
2023-07-11,SKU-00625,Santiago,1,106021.0,106021.0
2023-07-11,SKU-00626,CD Santiago,1,132265.0,132265.0
2023-07-11,SKU-00641,CD Santiago,1,254762.0,254762.0
2023-07-11,SKU-00682,Santiago,1,124754.0,124754.0
2023-07-11,SKU-00713,Antofagasta,1,4059808.0,4059808.0
2023-07-11,SKU-00745,CD Santiago,1,184368.0,184368.0
2023-07-11,SKU-00748,Santiago,1,2195577.0,2195577.0
2023-07-11,SKU-00769,Concepción,1,1605770.0,1605770.0
2023-07-11,SKU-00783,CD Santiago,1,4035137.0,4035137.0
2023-07-11,SKU-00784,Antofagasta,1,705973.0,705973.0
2023-07-11,SKU-00784,Concepción,2,705973.0,1411946.0
2023-07-11,SKU-00784,Copiapó,1,705973.0,705973.0
2023-07-11,SKU-00790,Concepción,1,6266185.0,6266185.0
2023-07-12,SKU-00015,Copiapó,1,2132041.0,2132041.0
2023-07-12,SKU-00031,Copiapó,1,4798389.0,4798389.0
2023-07-12,SKU-00032,Concepción,1,78202.0,78202.0
2023-07-12,SKU-00034,Concepción,1,423031.0,423031.0
2023-07-12,SKU-00062,Concepción,1,18217.0,18217.0
2023-07-12,SKU-00062,Lima,1,18217.0,18217.0
2023-07-12,SKU-00099,Concepción,1,2117240.0,2117240.0
2023-07-12,SKU-00106,Concepción,1,27610.0,27610.0
2023-07-12,SKU-00106,Copiapó,1,27610.0,27610.0
2023-07-12,SKU-00110,CD Santiago,1,7455035.0,7455035.0
2023-07-12,SKU-00112,Santiago,1,560495.0,560495.0
2023-07-12,SKU-00118,Antofagasta,1,2336534.0,2336534.0
2023-07-12,SKU-00118,Santiago,1,2336534.0,2336534.0
2023-07-12,SKU-00122,Santiago,1,1460779.0,1460779.0
2023-07-12,SKU-00123,Copiapó,1,1080298.0,1080298.0
2023-07-12,SKU-00135,Antofagasta,1,3988682.0,3988682.0
2023-07-12,SKU-00156,Santiago,1,744553.0,744553.0
2023-07-12,SKU-00168,Santiago,2,427356.0,854712.0
2023-07-12,SKU-00170,Concepción,1,419156.0,419156.0
2023-07-12,SKU-00196,Concepción,1,2585952.0,2585952.0
2023-07-12,SKU-00214,Lima,2,1913059.0,3826118.0
2023-07-12,SKU-00223,Santiago,1,1370782.0,1370782.0
2023-07-12,SKU-00225,Copiapó,1,177660.0,177660.0
2023-07-12,SKU-00225,Santiago,1,177660.0,177660.0
2023-07-12,SKU-00229,CD Santiago,1,3596936.0,3596936.0
2023-07-12,SKU-00229,Copiapó,1,3596936.0,3596936.0
2023-07-12,SKU-00261,Copiapó,1,4342717.0,4342717.0
2023-07-12,SKU-00335,Antofagasta,1,4189622.0,4189622.0
2023-07-12,SKU-00341,Concepción,1,5224254.0,5224254.0
2023-07-12,SKU-00367,Lima,1,5039210.0,5039210.0
2023-07-12,SKU-00396,Antofagasta,1,1117255.0,1117255.0
2023-07-12,SKU-00401,Concepción,1,545008.0,545008.0
2023-07-12,SKU-00405,CD Santiago,1,90859.0,90859.0
2023-07-12,SKU-00416,Concepción,1,280742.0,280742.0
2023-07-12,SKU-00416,Copiapó,1,280742.0,280742.0
2023-07-12,SKU-00480,Lima,1,5381358.0,5381358.0
2023-07-12,SKU-00506,Copiapó,1,1861157.0,1861157.0
2023-07-12,SKU-00507,Concepción,1,3974568.0,3974568.0
2023-07-12,SKU-00536,Antofagasta,1,3253618.0,3253618.0
2023-07-12,SKU-00567,Copiapó,1,368827.0,368827.0
2023-07-12,SKU-00587,Antofagasta,1,4774760.0,4774760.0
2023-07-12,SKU-00611,Lima,1,2942454.0,2942454.0
2023-07-12,SKU-00616,Lima,1,2422681.0,2422681.0
2023-07-12,SKU-00626,CD Santiago,1,132265.0,132265.0
2023-07-12,SKU-00648,CD Santiago,1,1404329.0,1404329.0
2023-07-12,SKU-00665,CD Santiago,1,1560085.0,1560085.0
2023-07-12,SKU-00733,Concepción,1,1320378.0,1320378.0
2023-07-12,SKU-00742,Lima,1,119635.0,119635.0
2023-07-12,SKU-00745,Antofagasta,1,184368.0,184368.0
2023-07-12,SKU-00749,Copiapó,1,290923.0,290923.0
2023-07-12,SKU-00777,Antofagasta,1,2283587.0,2283587.0
2023-07-12,SKU-00777,Copiapó,1,2283587.0,2283587.0
2023-07-12,SKU-00783,Antofagasta,1,4035137.0,4035137.0
2023-07-12,SKU-00784,Copiapó,1,705973.0,705973.0
2023-07-12,SKU-00791,Concepción,1,1068650.0,1068650.0
2023-07-13,SKU-00028,Copiapó,1,1031471.0,1031471.0
2023-07-13,SKU-00057,Santiago,1,4038374.0,4038374.0
2023-07-13,SKU-00087,CD Santiago,1,1409580.0,1409580.0
2023-07-13,SKU-00106,Lima,1,27610.0,27610.0
2023-07-13,SKU-00116,Concepción,1,10902.0,10902.0
2023-07-13,SKU-00126,Concepción,1,157997.0,157997.0
2023-07-13,SKU-00136,Lima,1,1405417.0,1405417.0
2023-07-13,SKU-00149,CD Santiago,1,238879.0,238879.0
2023-07-13,SKU-00150,Copiapó,1,61657.0,61657.0
2023-07-13,SKU-00156,Lima,1,744553.0,744553.0
2023-07-13,SKU-00168,Lima,1,427356.0,427356.0
2023-07-13,SKU-00194,Concepción,1,1209166.0,1209166.0
2023-07-13,SKU-00204,Concepción,1,3616050.0,3616050.0
2023-07-13,SKU-00214,Concepción,2,1913059.0,3826118.0
2023-07-13,SKU-00225,Concepción,1,177660.0,177660.0
2023-07-13,SKU-00306,Santiago,1,589464.0,589464.0
